,comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
10,10158751728883951,https://facebook.com/10158751728883951,727209304,https://facebook.com/tom.sander.3597?fref=nf&rc=p&refid=52&__tn__=R,Tom Sander,,"Stay away from Little Pyongyang up on the north side tho.
Not the friendliest neighborhood.",2021-11-10 04:48:12,,[],,,[]
11,10158751971198951,https://facebook.com/10158751971198951,1474194763,https://facebook.com/RajeevSinghSisodiyaRon?fref=nf&rc=p&refid=52&__tn__=R,Rajeev Singh Sisodiya,,"Big loss of human lives. EU, UN and African Union must come to help poor people.",2021-11-10 08:48:20,,[],,,[]
12,10158751249763951,https://facebook.com/10158751249763951,1158468487,https://facebook.com/dagen.toteng?fref=nf&rc=p&refid=52&__tn__=R,DaGen Mopati Toteng,,"Facing snakes?🤣, those snakes would have been there before those epic floods.",2021-11-09 23:48:20,,[],,,[]
13,10158751363723951,https://facebook.com/10158751363723951,100000549399313,https://facebook.com/stephan.bernhard.35?fref=nf&rc=p&refid=52&__tn__=R,Stephan Bernhard,,"South Sudanese are paying the price for something that they are very much the very last ones to be responsible for. Climate change, deforestation and over population are the main reasons, and for 2 reasons they are responsible!",2021-11-10 01:48:20,,[],,,[]
14,10158751254323951,https://facebook.com/10158751254323951,100000260947914,https://facebook.com/marietta.guanlao?fref=nf&rc=p&refid=52&__tn__=R,Marietta Guanlao,,bless those who are having pain and dry their tears now my lord.keep peace to the only world we live in.🥰😇🙏✌,2021-11-09 23:48:20,,[],,,[]
15,10158751138148951,https://facebook.com/10158751138148951,1011193627,https://facebook.com/caprice.gaca?fref=nf&rc=p&refid=52&__tn__=R,Caprice GacaWasko,,"So very sad. Prayers for all the Sudanese people, the flora and fauna as well.",2021-11-09 22:48:20,,[],,,[]
16,10158751140678951,https://facebook.com/10158751140678951,100006648611539,https://facebook.com/mercedes.nunez.507464?fref=nf&rc=p&refid=52&__tn__=R,Mercedes Craig,,Diyos ko po yan hirap klaban gutom today there are some lands that cannot be farmed anymore they became eroded & desert na,2021-11-09 22:48:20,,[],,,[]
17,10158751589683951,https://facebook.com/10158751589683951,103219458278932,https://facebook.com/watas01009167165/?rc=p&refid=52&__tn__=%7ER,برنامج ابن البلد تقديم الاعلامي اسلام فهمي eslam fahmy,,هااي,2021-11-10 03:48:20,,[],,,[]
18,10158751237033951,https://facebook.com/10158751237033951,100003129810944,https://facebook.com/barry.wedderburn?fref=nf&rc=p&refid=52&__tn__=R,Barry Wedderburn,,"First paragraph told she has 5 children . And that's the bottom line of humanities and the planets problem.
OVER POPULATION",2021-11-09 23:48:20,,[],,,[]
19,10158751143688951,https://facebook.com/10158751143688951,100008898150452,https://facebook.com/brian.walton.14811?fref=nf&rc=p&refid=52&__tn__=R,Brian Walton,,I think they face those things wether it's flooded or not.,2021-11-09 22:48:20,,[],,,"[{'comment_id': '10158751149248951', 'comment_url': 'https://facebook.com/10158751149248951', 'commenter_id': '1254347984', 'commenter_url': 'https://facebook.com/scott.holloway.56?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Scott Holloway', 'commenter_meta': 'Top Fan', 'comment_text': 'Brian Walton', 'comment_time': datetime.datetime(2021, 11, 9, 22, 48, 24), 'comment_image': 'https://media1.tenor.co/images/1c3fe9a91955e527b403c1a92ba11cdc/tenor.gif?itemid=13499396&fbclid=IwAR1U1bI3LuCSJbc7mLxy4qAtaNyOpdrLbbwxuLzipxOo8rzx3xQGH-ymJSQ', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
20,10158751149248951,https://facebook.com/10158751149248951,1254347984,https://facebook.com/scott.holloway.56?fref=nf&rc=p&__tn__=R,Scott Holloway,Top Fan,Brian Walton,2021-11-09 22:48:24,https://media1.tenor.co/images/1c3fe9a91955e527b403c1a92ba11cdc/tenor.gif?itemid=13499396&fbclid=IwAR1U1bI3LuCSJbc7mLxy4qAtaNyOpdrLbbwxuLzipxOo8rzx3xQGH-ymJSQ,[],,,
21,10158751220908951,https://facebook.com/10158751220908951,100015725912275,https://facebook.com/louisn.meghan?fref=nf&rc=p&refid=52&__tn__=R,Louisnmeghan Aguirre,,Sucks that money keeps people from being helpful.,2021-11-09 23:48:20,,[],,,[]
22,10158751219883951,https://facebook.com/10158751219883951,100015725912275,https://facebook.com/louisn.meghan?fref=nf&rc=p&refid=52&__tn__=R,Louisnmeghan Aguirre,,Help them build better houses. We all know they broke help them.,2021-11-09 23:48:20,,[],,,[]
23,10158751433528951,https://facebook.com/10158751433528951,678784387,https://facebook.com/malin.ivanov.501?fref=nf&rc=p&refid=52&__tn__=R,Малин Пешин,,"At the same time there's 2 American COAL power stations in Stara Zagora (Bulgaria) with 25 years contracts for far more expensive electricity and on top of that Western Europe sending more than 600 000 tons of domestic and toxic waste to be burn in Bulgaria every year. Yes EU got a big problem but is not the coal , it's greed and throw away culture.",2021-11-10 02:48:27,,[],,,"[{'comment_id': '10158752048748951', 'comment_url': 'https://facebook.com/10158752048748951', 'commenter_id': '100014504204941', 'commenter_url': 'https://facebook.com/jayne.mamasimba?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Jayne Mamasimba', 'commenter_meta': None, 'comment_text': ""Малин Пешин you are right but it's all countries that have the one same problem......th\ney hide who they provide dirty fuels or power to, the powerful take money/favours (corruption) from fossil fuel countries & pensions are tied up with fossil fuels. Saudi Arabia refuses to reduce oil exploration & new fields because they have as yet no other form of income & they won't give up their rich have-it-all lifestyle. Australia won't end it's coal production or new fields so adding all this up any COP past, present or future is a complete waste of time & money. It's not just a greenwash it's total corruption of those in power."", 'comment_time': datetime.datetime(2021, 11, 10, 9, 48, 31), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '10158752070208951', 'comment_url': 'https://facebook.com/10158752070208951', 'commenter_id': '678784387', 'commenter_url': 'https://facebook.com/malin.ivanov.501?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Малин Пешин', 'commenter_meta': None, 'comment_text': 'Jayne Mamasimba 🎯', 'comment_time': datetime.datetime(2021, 11, 10, 10, 13, 31), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
24,10158752048748951,https://facebook.com/10158752048748951,100014504204941,https://facebook.com/jayne.mamasimba?fref=nf&rc=p&__tn__=R,Jayne Mamasimba,,"Малин Пешин you are right but it's all countries that have the one same problem......th
ey hide who they provide dirty fuels or power to, the powerful take money/favours (corruption) from fossil fuel countries & pensions are tied up with fossil fuels. Saudi Arabia refuses to reduce oil exploration & new fields because they have as yet no other form of income & they won't give up their rich have-it-all lifestyle. Australia won't end it's coal production or new fields so adding all this up any COP past, present or future is a complete waste of time & money. It's not just a greenwash it's total corruption of those in power.",2021-11-10 09:48:31,,[],,,
25,10158752070208951,https://facebook.com/10158752070208951,678784387,https://facebook.com/malin.ivanov.501?fref=nf&rc=p&__tn__=R,Малин Пешин,,Jayne Mamasimba 🎯,2021-11-10 10:13:31,,[],,,
26,10158752102203951,https://facebook.com/10158752102203951,100001112177648,https://facebook.com/harold.teekman?fref=nf&rc=p&refid=52&__tn__=R,Harold Teekman,,"How in the hell are you targetting Bulgaria of all places when GERMANY IS RIGHT THERE. They wanted to be greener, but didnt want nuclear, so they closed their nuclear plants and erected coal plants.

What a clown world we live in 🤡",2021-11-10 10:43:27,,[],,,[]
27,10158752077078951,https://facebook.com/10158752077078951,100004359510855,https://facebook.com/mikecarlo.diano?fref=nf&rc=p&refid=52&__tn__=R,Gaius Julius Cesar,,Blah! Blah! Blah!,2021-11-10 10:23:27,,[],,,[]
28,10158750797008951,https://facebook.com/10158750797008951,100000375765089,https://facebook.com/axel.knight.3?fref=nf&rc=p&refid=52&__tn__=R,Axel Knight,,So much non recyclable radioactive hazardous waste is going to he produced by this.,2021-11-09 19:48:34,,[],,,"[{'comment_id': '10158751607758951', 'comment_url': 'https://facebook.com/10158751607758951', 'commenter_id': '833000716', 'commenter_url': 'https://facebook.com/getfitwithzumba?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Christine Heit', 'commenter_meta': None, 'comment_text': 'Axel Knight better than the coal and manure burning they do to get energy…', 'comment_time': datetime.datetime(2021, 11, 10, 3, 48, 38), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '10158751895913951', 'comment_url': 'https://facebook.com/10158751895913951', 'commenter_id': '1499167773', 'commenter_url': 'https://facebook.com/pdeal2?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Phillip M Deal', 'commenter_meta': 'Top Fan', 'comment_text': 'How is radioactive waste created by solar panels, in lighten me.', 'comment_time': datetime.datetime(2021, 11, 10, 7, 48, 38), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '10158751947628951', 'comment_url': 'https://facebook.com/10158751947628951', 'commenter_id': '100001427263608', 'commenter_url': 'https://facebook.com/tobhey?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Tobia Anzanello', 'commenter_meta': None, 'comment_text': 'Phillip M Deal simple they say solar energy but you buy nuclear from other countries', 'comment_time': datetime.datetime(2021, 11, 10, 7, 48, 38), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]"
